Timestamp,Object,Confidence
2026-01-06 12:26:18,person,0.6148483157157898
2026-01-06 12:26:18,person,0.6824612021446228
2026-01-06 12:26:18,person,0.5488075613975525
2026-01-06 12:26:19,person,0.40554067492485046
2026-01-06 12:26:19,person,0.5222606658935547
2026-01-06 12:26:19,person,0.5989917516708374
2026-01-06 12:26:19,person,0.6341574192047119
2026-01-06 12:26:19,person,0.6460970640182495
2026-01-06 12:26:19,person,0.2578509449958801
2026-01-06 12:26:19,person,0.6341439485549927
2026-01-06 12:26:20,person,0.6938837766647339
2026-01-06 12:26:20,person,0.41969823837280273
2026-01-06 12:26:20,dog,0.3635123074054718
2026-01-06 12:26:20,person,0.5419204235076904
2026-01-06 12:26:20,person,0.722842812538147
2026-01-06 12:26:20,person,0.8388084769248962
2026-01-06 12:26:20,person,0.8506860136985779
2026-01-06 12:26:20,person,0.8526442050933838
2026-01-06 12:26:21,person,0.8250877857208252
2026-01-06 12:26:21,person,0.8808186650276184
2026-01-06 12:26:21,cell phone,0.34329718351364136
2026-01-06 12:26:21,person,0.9083449244499207
2026-01-06 12:26:21,person,0.9067056179046631
2026-01-06 12:26:21,person,0.8693186640739441
2026-01-06 12:26:22,person,0.9102948307991028
2026-01-06 12:26:22,person,0.8797119855880737
2026-01-06 12:26:22,person,0.8707508444786072
2026-01-06 12:26:22,person,0.8402419686317444
2026-01-06 12:26:22,person,0.8694934248924255
2026-01-06 12:26:23,person,0.8497499823570251
2026-01-06 12:26:23,person,0.3469940721988678
2026-01-06 12:26:23,chair,0.3065909445285797
2026-01-06 12:26:23,person,0.5787081718444824
2026-01-06 12:26:23,person,0.4266730546951294
2026-01-06 12:26:23,person,0.39898934960365295
2026-01-06 12:26:24,person,0.6429129242897034
2026-01-06 12:26:24,person,0.6101036071777344
2026-01-06 12:26:24,person,0.5136545896530151
2026-01-06 12:26:24,person,0.360967218875885
2026-01-06 12:26:24,person,0.5429299473762512
2026-01-06 12:26:24,person,0.41327357292175293
2026-01-06 12:26:24,person,0.5237722396850586
2026-01-06 12:26:24,person,0.39771246910095215
2026-01-06 12:26:24,person,0.6880855560302734
2026-01-06 12:26:25,person,0.6908642649650574
2026-01-06 12:26:25,person,0.8607165217399597
2026-01-06 12:26:25,person,0.849852442741394
2026-01-06 12:26:25,person,0.8056337833404541
2026-01-06 12:26:25,person,0.8396804332733154
2026-01-06 12:26:25,person,0.782559871673584
2026-01-06 12:26:25,person,0.8306354284286499
2026-01-06 12:26:26,person,0.8164218664169312
2026-01-06 12:26:26,person,0.8361143469810486
2026-01-06 12:26:26,person,0.8124743700027466
2026-01-06 12:26:26,person,0.8249659538269043
2026-01-06 12:26:26,person,0.8314340114593506
2026-01-06 12:26:26,person,0.7678682804107666
2026-01-06 12:26:27,person,0.6463892459869385
2026-01-06 12:26:27,person,0.7132395505905151
2026-01-06 12:26:27,person,0.8044555187225342
2026-01-06 12:26:27,person,0.7356353998184204
2026-01-06 12:26:27,person,0.8259943723678589
2026-01-06 12:26:27,person,0.8544161319732666
2026-01-06 12:26:28,person,0.8174395561218262
2026-01-06 12:26:28,person,0.7637566328048706
2026-01-06 12:26:28,person,0.8564991354942322
2026-01-06 12:26:28,person,0.7327040433883667
2026-01-06 12:26:28,person,0.8643984794616699
2026-01-06 12:26:28,person,0.8528875708580017
2026-01-06 12:26:28,person,0.8615322113037109
2026-01-06 12:26:29,person,0.8500757813453674
2026-01-06 12:26:29,person,0.8458848595619202
2026-01-06 12:26:29,person,0.8449680805206299
2026-01-06 12:26:29,person,0.8603735566139221
2026-01-06 12:26:29,person,0.8819834589958191
2026-01-06 12:26:29,person,0.8807231783866882
2026-01-06 12:26:30,person,0.8316836357116699
2026-01-06 12:26:30,person,0.8640161156654358
2026-01-06 12:26:30,person,0.8515658974647522
2026-01-06 12:26:30,person,0.8285431265830994
2026-01-06 12:26:30,person,0.8639233112335205
2026-01-06 12:26:30,person,0.8705747723579407
2026-01-06 12:26:30,person,0.8582137823104858
2026-01-06 12:26:31,person,0.8038440942764282
2026-01-06 12:26:31,person,0.8548458814620972
2026-01-06 12:26:31,person,0.8521687984466553
2026-01-06 12:26:31,person,0.8181836009025574
2026-01-06 12:26:31,person,0.8730250597000122
2026-01-06 12:26:31,person,0.82984459400177
2026-01-06 12:26:31,person,0.8852696418762207
2026-01-06 12:26:32,person,0.8689016699790955
2026-01-06 12:26:32,person,0.8595346808433533
2026-01-06 12:26:32,person,0.851408064365387
2026-01-06 12:26:32,person,0.847425639629364
2026-01-06 12:26:32,person,0.8605139255523682
2026-01-06 12:26:33,person,0.8612691164016724
2026-01-06 12:26:33,person,0.8764539957046509
2026-01-06 12:26:33,person,0.8548753261566162
2026-01-06 12:26:33,person,0.867988109588623
2026-01-06 12:26:33,person,0.8611990213394165
2026-01-06 12:26:33,person,0.8762049078941345
2026-01-06 12:26:33,person,0.8677282333374023
2026-01-06 12:26:34,person,0.8663569688796997
2026-01-06 12:26:34,person,0.8487258553504944
2026-01-06 12:26:34,person,0.8632771968841553
2026-01-06 12:26:34,person,0.8409473299980164
2026-01-06 12:26:34,person,0.8664226531982422
2026-01-06 12:26:34,person,0.8553829789161682
2026-01-06 12:26:34,person,0.8707720041275024
2026-01-06 12:26:35,person,0.8476129174232483
2026-01-06 12:26:35,person,0.8677029013633728
2026-01-06 12:26:35,person,0.8648183941841125
2026-01-06 12:26:35,person,0.8735650181770325
2026-01-06 12:26:35,person,0.8580069541931152
2026-01-06 12:26:35,person,0.8692740201950073
2026-01-06 12:26:36,person,0.8722802996635437
2026-01-06 12:26:36,person,0.8771185278892517
2026-01-06 12:26:36,person,0.8684527277946472
2026-01-06 12:26:36,person,0.8680865168571472
2026-01-06 12:26:36,person,0.863287627696991
2026-01-06 12:26:36,person,0.8710368871688843
2026-01-06 12:26:37,person,0.8866115808486938
2026-01-06 12:26:37,person,0.85807865858078
2026-01-06 12:26:37,person,0.8626797199249268
2026-01-06 12:26:37,person,0.8692643642425537
2026-01-06 12:26:37,person,0.8801642656326294
2026-01-06 12:26:37,person,0.8647496700286865
2026-01-06 12:26:37,person,0.8659207224845886
2026-01-06 12:26:38,person,0.872891902923584
2026-01-06 12:26:38,person,0.8811486959457397
2026-01-06 12:26:38,person,0.8755992650985718
2026-01-06 12:26:38,person,0.8751511573791504
2026-01-06 12:26:38,person,0.8723758459091187
2026-01-06 12:26:38,person,0.8586035966873169
2026-01-06 12:26:39,person,0.8768427968025208
2026-01-06 12:26:39,person,0.8826637864112854
2026-01-06 12:26:39,person,0.8601117730140686
2026-01-06 12:26:39,person,0.8827281594276428
2026-01-06 12:26:39,person,0.8857627511024475
2026-01-06 12:26:39,person,0.8703058362007141
2026-01-06 12:26:39,person,0.8874809741973877
2026-01-06 12:26:40,person,0.8721728920936584
2026-01-06 12:26:40,person,0.8930519819259644
2026-01-06 12:26:40,person,0.877787709236145
2026-01-06 12:26:40,person,0.8747555017471313
2026-01-06 12:26:40,person,0.885652482509613
2026-01-06 12:26:40,person,0.8966271877288818
2026-01-06 12:26:40,cell phone,0.3885858654975891
2026-01-06 12:26:41,person,0.8995370864868164
2026-01-06 12:26:41,cell phone,0.4967566430568695
2026-01-06 12:26:41,person,0.9091365337371826
2026-01-06 12:26:41,cell phone,0.6032879948616028
2026-01-06 12:26:41,person,0.9125084280967712
2026-01-06 12:26:41,bottle,0.3835119605064392
2026-01-06 12:26:41,person,0.9088684916496277
2026-01-06 12:26:41,person,0.8754073977470398
2026-01-06 12:26:41,cell phone,0.6033592820167542
2026-01-06 12:26:41,person,0.9026356935501099
2026-01-06 12:26:42,person,0.8985053896903992
2026-01-06 12:26:42,person,0.8955475091934204
